CustomerID,Gender,Age,Country,City,BranchID,BranchName,LastPurchaseDate,TotalTransactions,TotalSpent,Currency,PaymentType,CreditLimit
9086550698,Male,71,France,Paris,BR-002,Arpand Paris (France),2024-07-09,3,842.334058778554,USD,Instant,
1337521454,Male,76,South Africa,Robinside,BR-003,Arpand Cape Town (South Africa),2023-10-19,2,745.4635002591356,USD,Instant,
3014699083,Female,50,Canada,Jefferyfurt,BR-007,Arpand Toronto (Canada),2023-09-14,3,263.92878911937476,GBP,Instant,
7524959702,Female,25,Singapore,Invalid_City,BR-004,Arpand Singapore (Singapore),2023-06-02,1,697.59660859111,EUR,Instant,
3585731808,Male,43,South Africa,Kellyfurt,BR-003,Arpand Cape Town (South Africa),2024-04-29,1,1071.6778630188153,EUR,Credit,5737.782520717203
2811324527,Female,34,Germany,Berlin,BR-001,Arpand Berlin (Germany),2025-02-14,2,889.9079123962412,USD,Instant,
8607748824,Male,61,Brazil,Parkerport,BR-006,Arpand Rio de Janeiro (Brazil),2024-06-22,3,938.5227749225231,EUR,Credit,8307.508000846168
2249236321,Female,51,Invalid_Country,North Katie,BR-002,Arpand Paris (France),2024-11-18,3,343.8014715276846,USDT,Instant,
3800834216,Male,59,France,Thomastown,BR-002,Arpand Paris (France),2023-07-20,1,588.6722896604292,GBP,Instant,
1550154159,Female,48,Canada,Invalid_City,BR-007,Arpand Toronto (Canada),2023-10-16,3,530.9685581072504,USD,Instant,
1737565286,Female,48,Germany,Invalid_City,BR-001,Arpand Berlin (Germany),2024-03-22,4,-278.0384750988983,USDT,Instant,
340369260,Male,20,Germany,Berlin,BR-001,Arpand Berlin (Germany),2024-11-10,0,105468.38133226549,USD,Credit,2393.353390688144
9335117343,Male,73,Canada,Toronto,BR-007,Arpand Toronto (Canada),2024-10-16,3,420.07862933522904,GBP,Credit,2724.094516311242
475532991,Male,27,South Africa,Cape Town,BR-003,Arpand Cape Town (South Africa),2023-02-23,4,1281.4941381837727,EUR,Instant,
8130375810,Male,21,Japan,Tokyo,BR-005,Arpand Tokyo (Japan),2023-08-21,4,1012.0862438403044,USDT,Instant,
2372453043,Female,24,South Africa,Cape Town,BR-003,Arpand Cape Town (South Africa),2024-04-10,1,784.634114911949,USD,Instant,
883267905,Male,63,France,Paris,BR-002,Arpand Paris (France),2023-09-09,2,540.2882516584789,EUR,Instant,
1817223388,Male,150,Brazil,Rio de Janeiro,BR-006,Arpand Rio de Janeiro (Brazil),2023-06-09,3,872.3220093338393,USD,Instant,
231617633,Female,49,Canada,Claytonstad,BR-007,Arpand Toronto (Canada),2024-05-06,3,511.54266094276886,USDT,Instant,
864988846,Female,55,Canada,Toronto,BR-007,Arpand Toronto (Canada),2024-01-08,4,1246.4386302658527,GBP,Instant,
5744681817,Male,52,South Africa,Cape Town,BR-003,Arpand Cape Town (South Africa),2024-01-01,5,1239.6619489443653,GBP,Instant,
7469775954,Female,66,Germany,Berlin,BR-001,Arpand Berlin (Germany),2024-06-08,2,1357.447191478113,EUR,Instant,
1860503006,Female,38,South Africa,Cape Town,BR-003,Arpand Cape Town (South Africa),2023-06-30,0,752.653655201195,USD,Credit,8041.484257746242
5301455647,Other,70,South Africa,Cape Town,BR-003,Arpand Cape Town (South Africa),2024-06-05,3,1063.7918212471425,USD,Instant,
366886306,Female,46,Germany,Berlin,BR-001,Arpand Berlin (Germany),2023-09-29,4,-277.1317970725461,EUR,Instant,
6568825511,Male,33,Germany,Berlin,BR-001,Arpand Berlin (Germany),2023-07-30,5,1270.6104431127344,EUR,Instant,
749630945,Female,78,Singapore,Singapore,BR-004,Arpand Singapore (Singapore),2023-07-31,4,1451.941422743449,EUR,Instant,
8872677790,Male,52,Canada,Toronto,BR-007,Arpand Toronto (Canada),2024-11-08,3,1003.8750962035756,USD,Instant,
2507464329,Female,67,Canada,Toronto,BR-007,Arpand Toronto (Canada),2024-11-13,4,1223.4986875517502,EUR,Instant,
5284027374,Male,41,Brazil,Invalid_City,BR-006,Arpand Rio de Janeiro (Brazil),2024-05-27,2,1086.9528280254524,USD,Instant,
137126416,Male,36,Japan,Tokyo,BR-005,Arpand Tokyo (Japan),2023-12-25,4,1022.0661028599475,GBP,Instant,
2100499750,Female,44,Canada,Invalid_City,BR-007,Arpand Toronto (Canada),2024-08-23,5,1533.4232311474193,USD,Instant,
6525483611,Other,35,France,Paris,BR-002,Arpand Paris (France),2024-01-21,5,184.37538760661175,USDT,Credit,7184.874258494343
6913707058,Male,44,South Africa,Cape Town,BR-003,Arpand Cape Town (South Africa),2024-12-24,3,580.8058036309272,GBP,Instant,
4020146929,Female,59,Singapore,Garciashire,BR-004,Arpand Singapore (Singapore),2024-03-03,5,1587.42630951636,USD,Instant,
9724030144,Male,37,South Africa,Cape Town,BR-003,Arpand Cape Town (South Africa),2023-06-23,6,1131.269505108447,USDT,Instant,
3206862307,Male,64,Japan,Tokyo,BR-005,Arpand Tokyo (Japan),2023-11-12,3,184692.24877689354,EUR,Instant,
9060792854,Female,42,Germany,Montoyamouth,BR-001,Arpand Berlin (Germany),2024-08-31,2,921.210298870277,EUR,Instant,
3597732205,Male,65,France,Paris,BR-002,Arpand Paris (France),2023-03-20,5,544.5331347756946,USD,Instant,
7958228903,Female,68,Brazil,Rio de Janeiro,BR-006,Arpand Rio de Janeiro (Brazil),2023-12-28,3,943.5555250679668,EUR,Instant,
5426597177,Male,56,Brazil,Rio de Janeiro,BR-006,Arpand Rio de Janeiro (Brazil),2024-09-03,2,1191.4319142952177,EUR,Instant,
6361623794,Female,71,South Africa,Cape Town,BR-003,Arpand Cape Town (South Africa),2024-04-19,9,663.9342207547554,GBP,Instant,
3674895605,Male,47,Japan,Tokyo,BR-005,Arpand Tokyo (Japan),2023-12-07,3,688.5164135421946,USD,Instant,
6834986074,Female,25,Brazil,Rio de Janeiro,BR-006,Arpand Rio de Janeiro (Brazil),2023-07-16,4,132.73037892456728,USDT,Instant,
9705222849,Male,49,Japan,Tokyo,BR-005,Arpand Tokyo (Japan),2023-05-11,1,1336.4406430801187,GBP,Credit,1099.4756775010974
2889026565,Male,78,South Africa,Cape Town,BR-003,Arpand Cape Town (South Africa),2024-09-18,4,2435.4230469819877,GBP,Credit,2536.0297179076942
8172189666,Male,49,Germany,Berlin,BR-001,Arpand Berlin (Germany),2024-07-22,3,1789.891484530901,USD,Instant,
9677893305,Male,70,Canada,Toronto,BR-007,Arpand Toronto (Canada),2024-07-22,4,1070.2534891435637,EUR,Instant,
4606771839,Female,64,Germany,Berlin,BR-001,Arpand Berlin (Germany),2023-09-05,3,359.99480114279675,GBP,Instant,
2637300369,Other,32,Germany,Berlin,BR-001,Arpand Berlin (Germany),2024-12-19,5,1862.3957496606465,USD,Instant,
5425298146,Female,63,South Africa,Cape Town,BR-003,Arpand Cape Town (South Africa),2024-07-23,2,40643.32301878053,GBP,Instant,
8148050250,Female,46,Canada,Johnfurt,BR-007,Arpand Toronto (Canada),2024-03-19,0,512.1144877106493,GBP,Instant,
2139831585,Male,25,Brazil,Rio de Janeiro,BR-006,Arpand Rio de Janeiro (Brazil),2024-10-06,2,666.1691817696292,USD,Instant,
1957588225,Female,34,Germany,Berlin,BR-001,Arpand Berlin (Germany),2023-06-28,5,394.3045453823413,EUR,Credit,6901.960390992452
7141081601,Male,53,Brazil,Rio de Janeiro,BR-006,Arpand Rio de Janeiro (Brazil),2024-05-04,3,1532.4808077886046,USDT,Instant,
2241011459,Female,72,Canada,Toronto,BR-007,Arpand Toronto (Canada),2023-03-04,2,621.8928706756649,EUR,Instant,
4902070871,Male,70,Brazil,Rio de Janeiro,BR-006,Arpand Rio de Janeiro (Brazil),2023-12-20,2,1967.9619609196593,GBP,Instant,
5812877052,Female,71,South Africa,Cape Town,BR-003,Arpand Cape Town (South Africa),2024-10-08,5,321.1736394458128,USD,Instant,
9822648137,Male,55,Canada,Toronto,BR-007,Arpand Toronto (Canada),2023-09-03,1,418.978748790298,EUR,Instant,
4738690690,Male,55,South Africa,Invalid_City,BR-003,Arpand Cape Town (South Africa),2023-06-27,1,951.8287005790905,EUR,Instant,
7802011247,Female,39,Singapore,Singapore,BR-004,Arpand Singapore (Singapore),2023-09-06,2,686.2481657765389,USDT,Instant,
9176833445,Male,150,France,Paris,BR-002,Arpand Paris (France),2024-04-11,3,1464.8629182487985,EUR,Instant,
6998402187,Male,47,Brazil,Port Josephfurt,BR-006,Arpand Rio de Janeiro (Brazil),2023-05-10,2,2107.8301740659717,USDT,Credit,7693.428764783304
9621702453,Female,45,Invalid_Country,Invalid_City,BR-006,Arpand Rio de Janeiro (Brazil),2023-09-27,2,410.4702217102662,EUR,Credit,9230.739576663213
6272344524,Female,49,Japan,Tokyo,BR-005,Arpand Tokyo (Japan),2024-09-17,3,1140.491467751867,USD,Instant,
2085036343,Female,54,South Africa,Cape Town,BR-003,Arpand Cape Town (South Africa),2024-10-29,1,508.08681761587843,USDT,Instant,
1024639710,Female,37,Brazil,Rio de Janeiro,BR-006,Arpand Rio de Janeiro (Brazil),2023-09-26,2,105464.2020560995,USDT,Instant,
5552894407,Male,57,Germany,Berlin,BR-001,Arpand Berlin (Germany),2024-06-27,2,-42.89119985911361,USDT,Instant,
1111971827,Male,65,Japan,Tokyo,BR-005,Arpand Tokyo (Japan),2023-10-29,2,585.943054110944,GBP,Instant,
1523774298,Male,28,Canada,Toronto,BR-007,Arpand Toronto (Canada),2023-08-30,5,31.865653733728664,GBP,Instant,
6400920,Female,21,Japan,Tokyo,BR-005,Arpand Tokyo (Japan),2024-01-02,4,939.2243572422161,USD,Instant,
6870936393,Female,30,South Africa,Invalid_City,BR-003,Arpand Cape Town (South Africa),2024-10-29,7,83597.9136907669,GBP,Instant,
1084436586,Male,66,France,Paris,BR-002,Arpand Paris (France),2024-12-22,0,1015.3515168224145,USD,Credit,2242.5527771502425
6694432162,Male,79,Singapore,Singapore,BR-004,Arpand Singapore (Singapore),2024-04-06,6,1512.482547902036,USDT,Credit,8553.787105980939
6612152176,Other,64,Germany,Berlin,BR-001,Arpand Berlin (Germany),2024-02-07,2,770.6703992328946,USDT,Instant,
4492198589,Male,68,Canada,Toronto,BR-007,Arpand Toronto (Canada),2023-10-17,4,1171.725875102157,GBP,Instant,
228045678,Male,74,Canada,Nicoletown,BR-007,Arpand Toronto (Canada),2023-10-12,2,530.8720068505061,USD,Instant,
8787667706,Male,20,Canada,Toronto,BR-007,Arpand Toronto (Canada),2023-07-20,2,349.88367594354895,EUR,Instant,
7233693216,Male,150,Canada,Toronto,BR-007,Arpand Toronto (Canada),2023-06-19,2,527.4497468337458,GBP,Instant,
5169772792,Male,29,South Africa,Cape Town,BR-003,Arpand Cape Town (South Africa),2024-11-29,4,1001.3681347220516,USDT,Instant,
714445505,Other,19,France,Paris,BR-002,Arpand Paris (France),2024-02-02,3,657.1140142751102,USD,Credit,4099.8992093734705
4650067090,Female,31,France,Paris,BR-002,Arpand Paris (France),2023-04-08,3,1335.994439670405,USDT,Credit,5697.532336111708
396526316,Female,47,South Africa,Invalid_City,BR-003,Arpand Cape Town (South Africa),2024-02-12,2,661.0411603754239,USDT,Instant,
3529789951,Male,42,Japan,Tokyo,BR-005,Arpand Tokyo (Japan),2024-05-08,2,359.35796645152845,USDT,Credit,6266.279346807264
206263431,Male,59,Canada,Invalid_City,BR-007,Arpand Toronto (Canada),2024-11-04,5,877.2980144103326,EUR,Instant,
5559267391,Female,55,Canada,Toronto,BR-007,Arpand Toronto (Canada),2023-06-15,2,964.772360155725,EUR,Credit,8528.49071687962
8999745247,Female,77,Singapore,Singapore,BR-004,Arpand Singapore (Singapore),2024-05-14,5,656.1403950154789,USDT,Instant,
2783726098,Female,72,Brazil,Rio de Janeiro,BR-006,Arpand Rio de Janeiro (Brazil),2023-10-26,2,430.6758967537721,USDT,Credit,5646.774435399402
2439394630,Female,70,South Africa,Cape Town,BR-003,Arpand Cape Town (South Africa),2024-10-19,4,1181.361809528731,USD,Instant,
8441026170,Female,71,Germany,Berlin,BR-001,Arpand Berlin (Germany),2024-02-13,8,387.38703830726934,GBP,Instant,
670167384,Male,42,France,Paris,BR-002,Arpand Paris (France),2023-05-19,3,255.10442684730185,USDT,Instant,
7944789424,Other,34,Brazil,Rio de Janeiro,BR-006,Arpand Rio de Janeiro (Brazil),2023-12-27,2,1598.9767589366716,USD,Instant,
873139365,Female,69,Canada,Invalid_City,BR-007,Arpand Toronto (Canada),2023-04-03,6,1834.53971511234,USDT,Instant,
4760521693,Female,32,Japan,Tokyo,BR-005,Arpand Tokyo (Japan),2023-10-16,5,422.8267573991752,GBP,Instant,
2170792665,Female,62,South Africa,Cape Town,BR-003,Arpand Cape Town (South Africa),2024-06-15,6,1064.6402630091402,USD,Credit,9733.469857216813
9954598973,Other,29,Brazil,Rio de Janeiro,BR-006,Arpand Rio de Janeiro (Brazil),2024-05-22,5,872.2203419083522,USD,Credit,7901.836877068861
489419185,Male,25,Canada,Toronto,BR-007,Arpand Toronto (Canada),2023-04-21,2,1709.078805083232,USD,Credit,2350.3273374200458
54194781,Male,51,Germany,Berlin,BR-001,Arpand Berlin (Germany),2024-06-29,3,1563.432273054632,USD,Instant,
829516588,Male,55,Canada,Toronto,BR-007,Arpand Toronto (Canada),2023-11-10,2,1239.8045844390267,USD,Instant,
624143508,Other,74,Germany,Berlin,BR-001,Arpand Berlin (Germany),2024-09-05,3,945.8787683811337,USD,Instant,
5137915882,Male,79,Canada,Toronto,BR-007,Arpand Toronto (Canada),2023-11-01,1,2115.042070338056,EUR,Instant,
4600288884,Female,32,Germany,Berlin,BR-001,Arpand Berlin (Germany),2024-07-25,3,1264.8732333374728,USDT,Instant,
9093355271,Female,46,South Africa,Cape Town,BR-003,Arpand Cape Town (South Africa),2025-01-08,5,220.63038673052915,GBP,Instant,
2919371070,Male,65,Brazil,Rio de Janeiro,BR-006,Arpand Rio de Janeiro (Brazil),2024-02-02,3,1274.6808849395245,USD,Instant,
5376338437,Male,67,Japan,Tokyo,BR-005,Arpand Tokyo (Japan),2023-05-17,4,1464.3779155630718,USDT,Instant,
5386239156,Male,74,Singapore,Singapore,BR-004,Arpand Singapore (Singapore),2023-12-07,6,813.7196923757223,USDT,Credit,3272.0350720012502
3671652229,Male,26,Japan,Tokyo,BR-005,Arpand Tokyo (Japan),2023-08-31,4,1393.9070539431127,USDT,Credit,9275.570759741377
3009982475,Female,36,Canada,Invalid_City,BR-007,Arpand Toronto (Canada),2024-08-19,2,826.047305934939,EUR,Credit,5863.426181176251
2559588095,Female,41,France,West Amandaland,BR-002,Arpand Paris (France),2023-04-18,1,885.4376018477466,USDT,Instant,
6928700602,Male,19,Germany,Berlin,BR-001,Arpand Berlin (Germany),2023-10-02,1,611.2793798595662,USD,Credit,3870.4616622724957
6252010376,Other,78,Singapore,Kristamouth,BR-004,Arpand Singapore (Singapore),2023-08-22,5,555.0850682672971,USD,Instant,
4103810920,Female,54,South Africa,Cape Town,BR-003,Arpand Cape Town (South Africa),2024-03-30,5,926.5625557907858,EUR,Instant,
931160504,Male,63,South Africa,Cape Town,BR-003,Arpand Cape Town (South Africa),2023-07-10,4,1538.8646663029622,USD,Instant,
4504558294,Other,76,France,Paris,BR-002,Arpand Paris (France),2024-10-23,2,1137.1965738436502,USDT,Credit,9340.024677737283
2520880924,Female,19,Japan,Invalid_City,BR-005,Arpand Tokyo (Japan),2024-07-15,1,1375.6286234384227,USD,Credit,2593.6104695684126
9959258454,Female,23,Canada,Invalid_City,BR-007,Arpand Toronto (Canada),2024-09-30,7,897.2536198365614,GBP,Instant,
53696903,Male,49,Singapore,Singapore,BR-004,Arpand Singapore (Singapore),2025-01-02,2,926.4751771820305,USDT,Instant,
4598655501,Female,32,Singapore,Singapore,BR-004,Arpand Singapore (Singapore),2024-06-06,4,1154.443437867371,USD,Instant,
3164222637,Female,72,Canada,North Richardfurt,BR-007,Arpand Toronto (Canada),2023-10-04,4,1153.3115191736438,GBP,Instant,
8035596423,Female,69,Brazil,Rio de Janeiro,BR-006,Arpand Rio de Janeiro (Brazil),2024-02-23,3,884.7604494743576,USDT,Instant,
9910173599,Female,61,South Africa,South Amandafurt,BR-003,Arpand Cape Town (South Africa),2023-10-08,3,-261.86648947738195,USDT,Credit,8343.554482587046
3836785960,Male,72,Germany,Invalid_City,BR-001,Arpand Berlin (Germany),2023-09-18,4,1335.5326998436758,EUR,Credit,9704.344751892906
8344247276,Female,-10,Invalid_Country,Paris,BR-002,Arpand Paris (France),2024-05-22,3,1614.3582847657499,USDT,Instant,
1561329155,Female,71,France,Paris,BR-002,Arpand Paris (France),2024-12-29,4,1019.9581556009781,USD,Instant,
9438589510,nan,69,Singapore,Singapore,BR-004,Arpand Singapore (Singapore),2024-09-10,5,1343.4736470438124,USDT,Instant,
6557127239,Male,76,Canada,Toronto,BR-007,Arpand Toronto (Canada),2024-08-06,2,1398.2716323680556,USDT,Instant,
1537243277,Male,79,Germany,Berlin,BR-001,Arpand Berlin (Germany),2023-05-20,1,110.93718309871929,USD,Instant,
6555032323,Male,70,South Africa,Simpsonport,BR-003,Arpand Cape Town (South Africa),2025-01-03,2,360.22165999435106,USDT,Instant,
8890023648,Male,31,Singapore,Singapore,BR-004,Arpand Singapore (Singapore),2024-08-25,2,1299.6258810326153,EUR,Instant,
8192533803,Female,78,Canada,Toronto,BR-007,Arpand Toronto (Canada),2023-07-22,1,941.8991658919458,USD,Instant,
3791371507,Female,19,France,Paris,BR-002,Arpand Paris (France),2024-02-12,4,855.0570465126374,USDT,Credit,8753.570984678609
7800120665,Male,53,France,Paris,BR-002,Arpand Paris (France),2023-09-13,1,1338.9143276230604,GBP,Instant,
6086454808,Female,35,Germany,Berlin,BR-001,Arpand Berlin (Germany),2025-02-07,2,1737.437981315807,GBP,Instant,
3950031584,Male,34,Singapore,Singapore,BR-004,Arpand Singapore (Singapore),2024-04-03,4,271.122092459377,USDT,Instant,
5086010054,Male,41,Canada,Toronto,BR-007,Arpand Toronto (Canada),2023-11-10,7,902.3663248441259,USD,Instant,
2588323119,Female,67,Japan,Tokyo,BR-005,Arpand Tokyo (Japan),2023-10-09,1,1805.7122762118756,USD,Credit,7269.42773672838
5323338739,Male,38,Invalid_Country,Rio de Janeiro,BR-006,Arpand Rio de Janeiro (Brazil),2023-11-07,1,961.0983164481793,GBP,Instant,
9171923001,Female,78,Germany,Berlin,BR-001,Arpand Berlin (Germany),2024-09-18,3,756.5260962484645,USD,Instant,
1729444953,Male,76,Brazil,Wilsonfurt,BR-006,Arpand Rio de Janeiro (Brazil),2024-06-14,2,1456.1778842900671,GBP,Instant,
7651382509,Male,35,Germany,Berlin,BR-001,Arpand Berlin (Germany),2024-09-20,2,997.9908682761118,EUR,Credit,9402.48005575171
8082104053,Female,77,Japan,Tokyo,BR-005,Arpand Tokyo (Japan),2024-03-20,6,120760.16572555047,USDT,Instant,
3151493494,Male,56,South Africa,Cape Town,BR-003,Arpand Cape Town (South Africa),2024-11-24,2,763.147645832959,USD,Instant,
1628582744,Male,20,Canada,Toronto,BR-007,Arpand Toronto (Canada),2024-05-30,3,673.226358616411,USD,Credit,3114.271402526471
9735049558,Male,150,Singapore,Singapore,BR-004,Arpand Singapore (Singapore),2023-05-01,5,731.9531355253467,USDT,Credit,9871.564974186802
3340844987,Male,40,Germany,Berlin,BR-001,Arpand Berlin (Germany),2023-11-28,0,868.0190670650821,USDT,Instant,
4519978691,Male,64,Canada,Invalid_City,BR-007,Arpand Toronto (Canada),2024-04-01,2,638.2772294557722,USD,Instant,
4822505640,Other,18,Singapore,Singapore,BR-004,Arpand Singapore (Singapore),2024-12-06,2,696.8615907812705,USD,Instant,
640266774,Male,30,Germany,Invalid_City,BR-001,Arpand Berlin (Germany),2024-09-20,1,749.0643024113275,EUR,Instant,
2422394227,Male,59,Singapore,Singapore,BR-004,Arpand Singapore (Singapore),2024-06-08,4,671.3255453228948,USDT,Credit,8113.976796869744
4782162787,Female,37,Singapore,Singapore,BR-004,Arpand Singapore (Singapore),2023-07-09,0,141.13214998646822,EUR,Credit,8286.585984561227
6268180824,Female,33,Canada,Toronto,BR-007,Arpand Toronto (Canada),2024-01-05,2,499.3261692225236,USDT,Credit,9299.859513301082
7670848771,Male,50,South Africa,Cape Town,BR-003,Arpand Cape Town (South Africa),2024-01-18,4,989.3566358492245,USDT,Instant,
628671650,Female,58,South Africa,Invalid_City,BR-003,Arpand Cape Town (South Africa),2024-10-14,3,1553.4446604196119,USDT,Instant,
8886539965,Female,39,South Africa,Genefort,BR-003,Arpand Cape Town (South Africa),2024-04-15,4,1006.569587460241,GBP,Instant,
9218063542,Female,26,France,Paris,BR-002,Arpand Paris (France),2024-04-16,3,556.5725431856234,USD,Credit,9633.46253367854
7415737352,Female,24,Brazil,Rio de Janeiro,BR-006,Arpand Rio de Janeiro (Brazil),2024-10-15,2,574.3322046664927,GBP,Instant,
3740353917,Male,72,Singapore,Singapore,BR-004,Arpand Singapore (Singapore),2023-11-22,4,1077.9576526604915,USDT,Instant,
2002173043,Male,72,Brazil,Rio de Janeiro,BR-006,Arpand Rio de Janeiro (Brazil),2025-02-20,3,1467.3880463075725,USD,Credit,1100.4427493320936
9921259985,Other,38,Germany,Berlin,BR-001,Arpand Berlin (Germany),2024-01-15,4,193.28217957356503,USD,Instant,
5522300312,Female,31,Japan,Tokyo,BR-005,Arpand Tokyo (Japan),2024-12-30,1,1707.6768508997152,USD,Instant,
5826898976,Female,61,Canada,Toronto,BR-007,Arpand Toronto (Canada),2024-02-26,1,1114.2424508236563,EUR,Instant,
2070177435,Other,69,South Africa,Cape Town,BR-003,Arpand Cape Town (South Africa),2023-07-04,6,1184.7405457016182,EUR,Credit,9654.174407596878
8544535505,Male,35,South Africa,Cape Town,BR-003,Arpand Cape Town (South Africa),2024-12-31,3,1955.2480848040118,USD,Credit,5218.72114584498
3439636342,Female,49,France,Paris,BR-002,Arpand Paris (France),2024-06-06,0,1200.4020804073316,EUR,Instant,
5059149718,Female,62,Japan,Tokyo,BR-005,Arpand Tokyo (Japan),2024-02-28,0,1181.732616562921,USD,Instant,
1423923969,Male,61,Singapore,Singapore,BR-004,Arpand Singapore (Singapore),2024-06-11,1,858.7657804155601,GBP,Instant,
8409356901,Male,21,South Africa,Cape Town,BR-003,Arpand Cape Town (South Africa),2023-04-27,3,1001.6784067761926,USDT,Instant,
5968833044,Male,50,Canada,West Todd,BR-007,Arpand Toronto (Canada),2023-04-11,2,892.4881016118203,USDT,Credit,7866.071779688721
131258137,Female,39,Germany,Port Tanya,BR-001,Arpand Berlin (Germany),2023-03-29,3,1071.8959779723077,EUR,Instant,
7781058356,Female,60,Singapore,Invalid_City,BR-004,Arpand Singapore (Singapore),2023-09-19,3,927.7129257808875,GBP,Instant,
2372968382,Female,34,France,Paris,BR-002,Arpand Paris (France),2023-04-26,5,1217.8350187371886,EUR,Credit,5215.861184775673
299281063,Male,74,Japan,Tokyo,BR-005,Arpand Tokyo (Japan),2024-01-29,5,872.634180687476,USD,Instant,
860720533,Female,25,Japan,Tokyo,BR-005,Arpand Tokyo (Japan),2024-10-23,0,628.603011932136,GBP,Credit,1241.077742921139
1759893382,Female,-10,Japan,Tokyo,BR-005,Arpand Tokyo (Japan),2024-08-28,3,1214.3235742315157,USD,Instant,
8147205963,Other,25,Singapore,Singapore,BR-004,Arpand Singapore (Singapore),2024-04-21,2,941.360010822217,USDT,Instant,
9322607932,Male,42,Singapore,Singapore,BR-004,Arpand Singapore (Singapore),2023-03-11,1,980.701007358702,USD,Credit,1009.1934914548974
1921653477,Female,77,Germany,Tammychester,BR-001,Arpand Berlin (Germany),2023-04-06,2,2021.0415706353588,EUR,Instant,
3101473246,Male,60,Invalid_Country,Cape Town,BR-003,Arpand Cape Town (South Africa),2024-07-10,0,973.5128677293303,USDT,Credit,5183.696149253121
9321448444,Male,37,Japan,Tokyo,BR-005,Arpand Tokyo (Japan),2023-05-02,0,92672.51914795369,USD,Instant,
4991136860,Female,76,Canada,Toronto,BR-007,Arpand Toronto (Canada),2024-12-07,4,797.9920229102113,USDT,Instant,
4566327178,Female,20,Japan,Tokyo,BR-005,Arpand Tokyo (Japan),2025-01-13,4,1837.16640785623,EUR,Instant,
137847020,Other,-10,Singapore,Invalid_City,BR-004,Arpand Singapore (Singapore),2024-10-17,1,804.8251085143731,GBP,Instant,
1252973012,Female,55,France,Invalid_City,BR-002,Arpand Paris (France),2023-09-25,6,1142.6667704954393,USDT,Instant,
4324980264,Female,60,South Africa,Brightborough,BR-003,Arpand Cape Town (South Africa),2024-11-25,4,1750.3366204366478,USD,Credit,8884.390454036022
9988386375,Female,57,South Africa,Cape Town,BR-003,Arpand Cape Town (South Africa),2025-01-15,3,231.66999125433972,USD,Instant,
8387318897,Other,65,France,Paris,BR-002,Arpand Paris (France),2024-11-15,2,9.274179275427855,USD,Credit,5994.131357754867
1724333713,Male,54,France,Invalid_City,BR-002,Arpand Paris (France),2024-01-07,3,1360.4646362813603,USDT,Instant,
3344861892,Other,22,Brazil,Rio de Janeiro,BR-006,Arpand Rio de Janeiro (Brazil),2023-09-28,1,1126.3203141930005,EUR,Credit,5231.119192241492
2512665879,Female,74,France,Paris,BR-002,Arpand Paris (France),2024-10-26,1,776.5319645668164,USD,Credit,3999.2349705482725
2092847180,Male,58,Germany,Berlin,BR-001,Arpand Berlin (Germany),2023-07-30,3,1734.7047648416328,EUR,Instant,
6753137306,Female,71,Japan,Tokyo,BR-005,Arpand Tokyo (Japan),2024-01-24,6,78963.85739262826,EUR,Instant,
4058999052,Female,78,Japan,Tokyo,BR-005,Arpand Tokyo (Japan),2024-07-23,2,169206.14884469056,EUR,Instant,
5798999063,Male,41,Canada,Toronto,BR-007,Arpand Toronto (Canada),2024-03-09,4,804.7103756643428,GBP,Instant,
9811106579,Male,51,Singapore,Singapore,BR-004,Arpand Singapore (Singapore),2023-04-20,1,465.25179764006407,EUR,Instant,
2456983117,Male,20,Japan,Tokyo,BR-005,Arpand Tokyo (Japan),2024-05-14,3,1160.5751582327669,EUR,Instant,
9800879281,Male,63,France,Paris,BR-002,Arpand Paris (France),2023-12-04,1,1484.3462654719426,USD,Instant,
3084768205,Male,44,Brazil,Rio de Janeiro,BR-006,Arpand Rio de Janeiro (Brazil),2024-09-05,1,1426.582784577487,USD,Instant,
6311461533,Female,65,Brazil,Rio de Janeiro,BR-006,Arpand Rio de Janeiro (Brazil),2025-01-19,2,530.2427395767379,EUR,Instant,
253755471,Female,-10,Japan,Buchananton,BR-005,Arpand Tokyo (Japan),2024-05-20,2,651.7631964194466,USDT,Instant,
284794280,Female,56,Germany,Berlin,BR-001,Arpand Berlin (Germany),2023-09-24,2,997.6254790760872,GBP,Instant,
1201324589,Female,23,South Africa,Cape Town,BR-003,Arpand Cape Town (South Africa),2023-06-23,2,1694.3031542232602,USD,Credit,7437.790342117384
3852454637,Male,75,Japan,Tokyo,BR-005,Arpand Tokyo (Japan),2024-12-06,4,128777.18871669471,USDT,Credit,2720.953492264114
4970696496,Female,47,France,Invalid_City,BR-002,Arpand Paris (France),2024-08-22,4,1791.5141813510195,EUR,Instant,
9000268880,Other,62,Germany,Codyville,BR-001,Arpand Berlin (Germany),2024-01-24,5,1023.2769373618817,EUR,Instant,
9033860456,Female,66,Japan,Tokyo,BR-005,Arpand Tokyo (Japan),2025-01-08,5,889.6768247816988,USDT,Credit,3333.163036914116
2376148346,Female,55,South Africa,Cape Town,BR-003,Arpand Cape Town (South Africa),2025-01-23,4,1037.082116039723,USDT,Instant,
229999768,Female,58,South Africa,Cape Town,BR-003,Arpand Cape Town (South Africa),2024-02-19,3,2166.058850805093,USDT,Credit,3798.4048567390005
6309383340,Male,55,South Africa,Cape Town,BR-003,Arpand Cape Town (South Africa),2023-07-02,1,1369.8305454770143,USDT,Instant,
